Unnamed: 0,created_at,id_str,full_text,username,tweet_url
84,Wed Feb 07 13:37:31 +0000 2024,1755224273512473060,"HUMBLE SEJAK LAHIR, RUGI KALO SKIP! #humble #capres2024 #aniesbaswedan https://t.co/iVGCQrukqY via @YouTube",idnayidnay,https://twitter.com/idnayidnay/status/1755224273512473060
85,Wed Feb 07 13:36:29 +0000 2024,1755224010802315725,Walaupun kalah war ticket JIS tanggal 10 besok tetap tidak menurunkan semangat perubahan!!  Menyalaa Abahku💥🔥☝️ #aniesbaswedan https://t.co/f4NGUx9oJ0,KhayziiE,https://twitter.com/KhayziiE/status/1755224010802315725
86,Wed Feb 07 13:35:21 +0000 2024,1755223725568664017,#ICYMI Yakin peroleh 80 peratus undi dari Malaysia  Negara ini rekodkan pengundi luar negara paling ramai. #sinarharian #AniesBaswedan  https://t.co/9tB7iyqsRr,SinarOnline,https://twitter.com/SinarOnline/status/1755223725568664017
87,Wed Feb 07 13:30:27 +0000 2024,1755222492757770492,sok ah abina nuju ngajagi warung sambl ngadangu hallam foe #aniesbaswedan https://t.co/LO1uPxB3ck,farhansyaniiiii,https://twitter.com/farhansyaniiiii/status/1755222492757770492
88,Wed Feb 07 13:27:34 +0000 2024,1755221765994017234,"Anies Terapkan Contract Farming, Gagal Panen Bakal Ditanggung Negara https://t.co/3pcVtOiTfx #AniesBaswedan via @jpnncom",Reiza_Patters,https://twitter.com/Reiza_Patters/status/1755221765994017234
89,Wed Feb 07 13:24:00 +0000 2024,1755220871852196350,Time for Changes 👆🏼⌚️ 🔄  #aniesbaswedan #aniesmuhaimin2024 #amin  #pks #partaikeadilansejahtera #pkspelayanrakyat #segerbener #anies #aniespresiden2024 #aniesamin2024 https://t.co/Lh33z0PcTx,bhaktiutama,https://twitter.com/bhaktiutama/status/1755220871852196350
90,Wed Feb 07 13:23:40 +0000 2024,1755220788192694490,@nahdiyinbersatu Jamgan lupa utk pilihan kita 01 #aniesbaswedan  #AMINAjaDulu,alwinsira,https://twitter.com/alwinsira/status/1755220788192694490
91,Wed Feb 07 13:22:03 +0000 2024,1755220380527268302,@zainul_munas #aniesbaswedan  #CakIminNOW,alwinsira,https://twitter.com/alwinsira/status/1755220380527268302
92,Wed Feb 07 13:18:49 +0000 2024,1755219564915519607,@zainul_munas #aniesbaswedan  #AMIN,HestiRa1984,https://twitter.com/HestiRa1984/status/1755219564915519607
93,Wed Feb 07 13:16:48 +0000 2024,1755219056393896307,#aniesbaswedan #cakimiNOW https://t.co/3QYEQJyMR7,AsepLuk16898207,https://twitter.com/AsepLuk16898207/status/1755219056393896307
94,Wed Feb 07 13:15:15 +0000 2024,1755218666856276354,#aniesbaswedan #cakimiNOW https://t.co/b17jkps3R8,AsepLuk16898207,https://twitter.com/AsepLuk16898207/status/1755218666856276354
95,Wed Feb 07 13:14:26 +0000 2024,1755218462774104265,#aniesbaswedan #cakimiNOW https://t.co/Vr3CTSxEtv,AsepLuk16898207,https://twitter.com/AsepLuk16898207/status/1755218462774104265
96,Wed Feb 07 13:13:39 +0000 2024,1755218265155219851,#aniesbaswedan #cakimiNOW https://t.co/J2RErB6EkG,AsepLuk16898207,https://twitter.com/AsepLuk16898207/status/1755218265155219851
97,Wed Feb 07 13:13:06 +0000 2024,1755218126474756359,"Benar, Video Viral Nelayan yang Mengadu ke Anies Baswedan Caleg PKS: Video yang diunggah oleh akun TikTok @pecelele memperlihatkan seorang warga yang mengaku sebagai nelayan di Parepare,… https://t.co/n5Uau3wwuE #CekFakta #aniesbaswedan #CekFakta #videoviralnelayan #calegpks",terkinidotid,https://twitter.com/terkinidotid/status/1755218126474756359
98,Wed Feb 07 13:02:40 +0000 2024,1755215503080222751,@Brigade01Arwan1 @aniesbaswedan @cakimiNOW #aniesbaswedan  #cakiminNOW  AMIN YANG TERBAIK,Rahmatr42032815,https://twitter.com/Rahmatr42032815/status/1755215503080222751
99,Wed Feb 07 13:02:15 +0000 2024,1755215397756997884,@nahdiyinbersatu #AMINAjaDulu  #aniesbaswedan,Lailaniila,https://twitter.com/Lailaniila/status/1755215397756997884
100,Wed Feb 07 13:01:23 +0000 2024,1755215176897577321,@zainul_munas #aniesbaswedan  #AniesMuhaimin2024,Lailaniila,https://twitter.com/Lailaniila/status/1755215176897577321
101,Wed Feb 07 13:00:58 +0000 2024,1755215074975777092,"Pesta yang di nanti oleh rakyat yang seharusnya berjalan bebas,jujur dan adil.Tapi apa daya, semuanya di rusak oleh mereka-meraka yang tersandera oleh politik kotor.  #AMINfor2024  #AMINAjaDulu  #PerubahanPastiMenang  #aniesbaswedan",Arifwansyah3,https://twitter.com/Arifwansyah3/status/1755215074975777092
102,Wed Feb 07 12:53:46 +0000 2024,1755213262155816971,GASSS KAKA-KAKA KAOS WAKANDA NO MORE INDONESIA FOREVER &amp  KAOS ABAH OWL NYA. Yokkkk Dipinang buat Acara AMIN di JIS. Minat bisa DM atau bisa ketemu di JIS. #AMINAjaDulu #AniesMuhaimin2024 #aniesbaswedan #CakImin #AMINkanIndonesia #AminJIS https://t.co/D5zKQXM7Ns,Arozakattempely,https://twitter.com/Arozakattempely/status/1755213262155816971
103,Wed Feb 07 12:47:31 +0000 2024,1755211689509937540,"Harus udah gede itu main jujur, akhirnya terbuka sudah kebenaran bahwa klaim sepihak pendukun salah satu paslon cuma ngawur belaka. #AMINAjaDulu #anies #PrabowoGibran #AMINkanIndonesia #Indonesia #santri #pondok #PemiluSerentak2024 #Pilpres2024",AkhmadAsaduddin,https://twitter.com/AkhmadAsaduddin/status/1755211689509937540
104,Wed Feb 07 12:47:14 +0000 2024,1755211615363064078,salam perubahan 🥰 #abah #AMINAjaDulu #aniesbaswedan https://t.co/8SYGGWRHnk,nsyxxx_,https://twitter.com/nsyxxx_/status/1755211615363064078
105,Wed Feb 07 12:44:31 +0000 2024,1755210935210488091,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/n2Gjbr7Jd4,an62371,https://twitter.com/an62371/status/1755210935210488091
106,Wed Feb 07 12:41:47 +0000 2024,1755210246602232244,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/WDctO33S4J,an62371,https://twitter.com/an62371/status/1755210246602232244
107,Wed Feb 07 12:41:23 +0000 2024,1755210146748453083,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/qQbUhKo0Te,an62371,https://twitter.com/an62371/status/1755210146748453083
108,Wed Feb 07 12:37:58 +0000 2024,1755209285653659950,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/5x3FGipNVe,an62371,https://twitter.com/an62371/status/1755209285653659950
109,Wed Feb 07 12:36:41 +0000 2024,1755208964307042332,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/qQOerXpxdj,an62371,https://twitter.com/an62371/status/1755208964307042332
110,Wed Feb 07 12:33:24 +0000 2024,1755208136779297104,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/FeqvdtYf8p,an62371,https://twitter.com/an62371/status/1755208136779297104
111,Wed Feb 07 12:32:33 +0000 2024,1755207923654156484,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/eL2ChyOEq6,an62371,https://twitter.com/an62371/status/1755207923654156484
112,Wed Feb 07 12:31:08 +0000 2024,1755207565783535756,Inilah 10 Program Nyata yang Disiapkan Anies-Muhaimin untuk Guru Indonesia #Anies-Muhaimin https://t.co/mP9jjQnDsY,jpnncom,https://twitter.com/jpnncom/status/1755207565783535756
113,Wed Feb 07 12:30:00 +0000 2024,1755207280381809149,Selain Pinter Omon-Omon Ternyata Anies &amp  Sappe si kader PKS juga Aktor Handal Gaes🤭  #aniesmenyesatkan #aniesbaswedan  #aniestukangbohong #aniestukangngibul #amingakaman https://t.co/hlCiWpBKWk,AMIN_Gak_Aman,https://twitter.com/AMIN_Gak_Aman/status/1755207280381809149
114,Wed Feb 07 12:28:47 +0000 2024,1755206975007420666,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/cQ75dBzD62,an62371,https://twitter.com/an62371/status/1755206975007420666
115,Wed Feb 07 12:28:39 +0000 2024,1755206939804623240,Sang Juara ~ Anies For President 2024 #WakandaForever  #AniesMuhaimin2024  #PerubahanPastiMenang  #aniesbaswedan  @aniesbaswedan  @MardaniAliSera  @cakimiNOW  @msaid_didu  @PKSejahtera  @NasDem  @DPP_PKB https://t.co/NDMBueWHWq,IRMANZO1,https://twitter.com/IRMANZO1/status/1755206939804623240
116,Wed Feb 07 12:26:02 +0000 2024,1755206283299561903,Ini bukan Hoaks ya.... #anies #pilpres #viral #promedia https://t.co/DxjOfxaEJM,inge_Kristianty,https://twitter.com/inge_Kristianty/status/1755206283299561903
117,Wed Feb 07 12:25:45 +0000 2024,1755206211971191279,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/Whi7e8r9p7,an62371,https://twitter.com/an62371/status/1755206211971191279
118,Wed Feb 07 12:22:27 +0000 2024,1755205379221528616,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/HN1rCuV3WS,an62371,https://twitter.com/an62371/status/1755205379221528616
119,Wed Feb 07 12:21:23 +0000 2024,1755205111264207315,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/MCiynoA7O4,an62371,https://twitter.com/an62371/status/1755205111264207315
120,Wed Feb 07 12:13:10 +0000 2024,1755203045074534869,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/UwbrjeOqCY,an62371,https://twitter.com/an62371/status/1755203045074534869
121,Wed Feb 07 12:12:14 +0000 2024,1755202807366660108,Janji Anies #indonesia #aniesbaswedan  #gusimin  #debatcapres #abah #aba... https://t.co/aBPqSae2fS via @YouTube,imamprihadiyoko,https://twitter.com/imamprihadiyoko/status/1755202807366660108
122,Wed Feb 07 11:56:30 +0000 2024,1755198850586050707,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/fEzGvbi5vz,an62371,https://twitter.com/an62371/status/1755198850586050707
123,Wed Feb 07 11:56:06 +0000 2024,1755198749041889481,#AniesPresiden2024 #2024AniesPresiden #AniesBaswedan #MendingAnies https://t.co/HMcUxJsvCz,an62371,https://twitter.com/an62371/status/1755198749041889481
124,Wed Feb 07 11:48:23 +0000 2024,1755196806944993534,Janji Anies #indonesia #aniesbaswedan  #gusimin  #debatcapres #abah #aba... https://t.co/JxDgxF7NgG via @YouTube,imamprihadiyoko,https://twitter.com/imamprihadiyoko/status/1755196806944993534
125,Wed Feb 07 11:44:46 +0000 2024,1755195895321387458,Janji Anies #indonesia #aniesbaswedan  #gusimin  #debatcapres #abah #aba... https://t.co/fIKMCah720 via @YouTube,imamprihadiyoko,https://twitter.com/imamprihadiyoko/status/1755195895321387458
126,Wed Feb 07 11:30:00 +0000 2024,1755192179931435050,Anies Baswedan memulai acara dengan melakukan bahasa isyarat “waktunya perubahan” yang ia lakukan ketika debat Pilpres 2024 pamungkas.    #aniesbaswedan #DesakAnies  https://t.co/dgSsUMpnsb,medcom_id,https://twitter.com/medcom_id/status/1755192179931435050
127,Wed Feb 07 11:26:25 +0000 2024,1755191278139289875,Anies sebut Kota Parepare Masuk 40 Kota dibangun  https://t.co/aA0NSgDJJf  #pemilu2024 #aniesbaswedan #AniesMuhaimin2024 #AMINkanIndonesia #kampanye #pilpres2024 #PemiluIndonesia,officialntv_,https://twitter.com/officialntv_/status/1755191278139289875
128,Fri Dec 29 14:10:15 +0000 2023,1740736994869993646,"Next pak wowo, jangan emosi yaa, jadi gak gemoy lagi kan ku lagiii menunggu debat selanjutnya  #debatcapres #ganjar #ganjarpranowo #prabowo #anies https://t.co/jw44YfeeUb",sayyang___,https://twitter.com/sayyang___/status/1740736994869993646
129,Thu Dec 28 15:39:00 +0000 2023,1740396940276224416,"Anies Punya Jawaban Jika Ditanya Mirip SGIE saat Debat Capres, KPU sebut Aturan Baru dalam Debat  #debatcapres #Pilpres2024 #AniesMuhaimin #Anies #CakImin #SGIE  https://t.co/4oZg65ENAL lewat @tribunkaltim",tribunkaltim,https://twitter.com/tribunkaltim/status/1740396940276224416
130,Thu Dec 28 10:23:27 +0000 2023,1740317529615335618,"Anies Punya Jawaban Jika Ditanya Mirip SGIE saat Debat Capres, KPU sebut Aturan Baru dalam Debat  #debatcapres #Pilpres2024 #AniesMuhaimin #Anies #CakImin #SGIE  https://t.co/4oZg65Flqj lewat @tribunkaltim",tribunkaltim,https://twitter.com/tribunkaltim/status/1740317529615335618
131,Mon Dec 25 09:00:47 +0000 2023,1739209564732739984,Ternyata selama ini belimbing sayurnya si duo (imin n mahpud)bocah pah poh🤣🤣 #anies #aniesbaswedan #pemilu #pemilu2024 #debatcapres #fyp #presiden #ganjar #prabowo #pembohong #jagomulut #80T  #cakimin #amin #muhaimin #muhaimin #mahfudmd #mahfud #debatcawapres #IKN #40kota https://t.co/203KfRcrlG,zebraputih4,https://twitter.com/zebraputih4/status/1739209564732739984
132,Fri Dec 22 15:57:21 +0000 2023,1738227230457872579,"If you couldn't explain them or answer their questions, confuse them... Strategi debat cawapres paslon berapa hayooo?? #DebatCawapres  #DebatCapres  #pemilu2024 #jokowi #prabowo #gibran #anies #imin #GanjarMahfud",begawanpanditha,https://twitter.com/begawanpanditha/status/1738227230457872579
133,Thu Dec 21 03:33:33 +0000 2023,1737677660346839459,#Anies top #DebatCapres 👌☝☝☝,xix0_3,https://twitter.com/xix0_3/status/1737677660346839459
134,Mon Dec 18 15:37:23 +0000 2023,1736772655540564248,"Dari ulti-mengulti antara #Prabowo dan #Anies, #Ganjar cuma cengengesan aja di pinggiran, nonton temen-temennya pada adu cuap.   #pemilu2024 #debatcapres",anabelpolitik,https://twitter.com/anabelpolitik/status/1736772655540564248
135,Mon Dec 18 15:37:22 +0000 2023,1736772652554178951,"Suasana debat terasa hangat sejak awal dimulai lantaran Anies langsung mengeluarkan 'ulti' ke #Prabowo, menyinggung soal gemoy. Prabowo pun tak segan mengulti #Anies soal Gubernur DKI Jakarta.  #pemilu2024 #DebatCapres",anabelpolitik,https://twitter.com/anabelpolitik/status/1736772652554178951
136,Mon Dec 18 15:37:22 +0000 2023,1736772650738049048,"https://t.co/XtNoNT3pPb  Ketiga calon presiden, yaitu #Anies  Baswedan, #Prabowo Subianto, dan #Ganjar Pranowo telah dipertemukan dalam satu forum, yakni debat calon presiden yang digelar di KPU beberapa pekan lalu.  #pemilu2024 #DebatCapres",anabelpolitik,https://twitter.com/anabelpolitik/status/1736772650738049048
137,Mon Dec 18 13:05:11 +0000 2023,1736734354100154461,Wakanda no more. Indonesia forever  #anies #aniesbaswedan #debatcapres #debatcaprespertama #debatcapres1 #debat #nasdem #ItsTime #PartaiNasDem #RestorasiIndonesia #GerakanPerubahan #NasDemBersamaRakyat #NasDemRokanHilir #NasDemRiau #NasDem #anies #aniespresiden #aminajadulu #amin https://t.co/nruT6V9QNF,DpcNasdemrimel,https://twitter.com/DpcNasdemrimel/status/1736734354100154461
138,Mon Dec 18 12:33:56 +0000 2023,1736726489687847420,Capres Anies Baswedan menanggapi dengan bijak ihwal pernyataan capres Prabowo Subianto yang menyebut ndasmu (kepalamu) etik. Anies justru sepakat bawah etika dimulai dari kepala. #Anies #Ndasmu #Prabowo #Ganjar #Etik #Debatcapres #Pemilu2024 https://t.co/O0UrxUTGsF,mediaindonesia,https://twitter.com/mediaindonesia/status/1736726489687847420
139,Mon Dec 18 02:59:58 +0000 2023,1736582046376693871,Survei terbaru elektabilitas pasangan calon presiden dan wakil presiden terbaru dari lembaga survei Indometer. . Selengkapnya di https://t.co/zio8LQQHQo  #Anies-CakImin #Prabowo-Gibran #Ganjar-Mahfud #DebatCapres #Survei #PRMN https://t.co/mTCnR6tgB7,pikiran_rakyat,https://twitter.com/pikiran_rakyat/status/1736582046376693871
140,Sun Dec 17 15:42:08 +0000 2023,1736411464012079428,Inventor turns leaf blower into a hovercraft #Lazada1212THLive #Prabowo #和牛解散 #พรหมลิขิตEp24 #DebatCapres #Cariani #Lazada1212THLive #Anies #BinanceWish https://t.co/Nojkvu66I6,LindaSm52356882,https://twitter.com/LindaSm52356882/status/1736411464012079428
141,Sun Dec 17 06:36:36 +0000 2023,1736274174921130286,"Lagi rame soal etika nih, menurut teman politrik masih pentingkah etika di perpolitikan kita?🧐  #Debatcapres #anies #prabowo https://t.co/Dw0Iyfm3Au",Politrik_id,https://twitter.com/Politrik_id/status/1736274174921130286
142,Sun Dec 17 01:08:55 +0000 2023,1736191710718525581,Sekjen Gerindra Soal Fenomena Ordal: Tidak Masalah Jika Penuhi Standar! https://t.co/rfOAsQuwux #parboaboa #anies #prabowo #politik #ganjar #debatcapres #fenomenaordal #sekjengerindra https://t.co/sZbXt3yG23,parboaboa,https://twitter.com/parboaboa/status/1736191710718525581
143,Sat Dec 16 08:14:49 +0000 2023,1735936503405216129,rekapan perdebatan ketiga kubu guys!! #DebatCapres #Pilpres2024 #prabowosubianto #anies #GanjarPranowo #viral https://t.co/qpupxErXWB,jpmindo,https://twitter.com/jpmindo/status/1735936503405216129
144,Fri Dec 15 09:15:30 +0000 2023,1735589386711142797,#Cakradata #Roadto2024 #CakradataPemilu #pemilu2024 #TechnologyForElection #bigdata #kandidat #partaipolitik #prabowo #gibran #prabowogibran #ganjar #mahfud #ganjarmahfud #anies #cakimin #amin #debatcapres #debat #capres #cawapres,CakradataID,https://twitter.com/CakradataID/status/1735589386711142797
145,Fri Dec 15 08:02:22 +0000 2023,1735570982583370032,#gacoan #anies #debatcapres #ginting #apri #JumatBerkah   Rak piring keren murah  Harga Rp. 119.000 Dapatkan hanya disini https://t.co/f5363B9lkZ https://t.co/VMiCmJasGE,LaTansa35195214,https://twitter.com/LaTansa35195214/status/1735570982583370032
146,Fri Dec 15 07:59:15 +0000 2023,1735570199691309269,#apri #ginting #ulama #gacoan #anies #jumatberkat #DebatCapres   AZZURA Longlasting Lipstick Lipstik Tahan Lama  Harga Rp. 27.000 Dapatkan hanya disini https://t.co/nJNW72nddP https://t.co/tKHfGQN6pM,LaTansa35195214,https://twitter.com/LaTansa35195214/status/1735570199691309269
147,Fri Dec 15 07:22:49 +0000 2023,1735561029126652080,"Anies Baswedan Dinilai Libatkan Anak yang Wafat Demi Jatuhkan Prabowo Subianto, Dahnil Anzar: Watak Bengis!   #DahnilAnzar #anies #aniesbaswedan #DebatCapres #Bengis #IndonesiaMaju  https://t.co/oNxu9w8nH7",benteng_sumbar,https://twitter.com/benteng_sumbar/status/1735561029126652080
148,Fri Dec 15 07:36:02 +0000 2023,1735564354672828686,#suzy #ginting #kela #anies #gempa #jumatberkah #DebatCapres   Stacey Jelly Ink Lip Stain - Make up Lip Tint Glossy Plumppy  Harga Rp. 32.500 Dapatkan hanya disini https://t.co/vg7XwFp8UR https://t.co/KiBgrEPOA4,LaTansa35195214,https://twitter.com/LaTansa35195214/status/1735564354672828686
149,Fri Dec 15 07:50:10 +0000 2023,1735567912050835890,Pak de Biden ga ada apa2nya dibanding Pak de mulyono dari wakanda awokwokwok Semua alat negara diperkosa tanpa etika tp dia masih bisa ngibul sana sini awokwokwokwok #DebatCapres #anies #bengis https://t.co/B7u022Llmg,Orangjateng12,https://twitter.com/Orangjateng12/status/1735567912050835890
150,Fri Dec 15 07:05:11 +0000 2023,1735556592677069225,20 persen wanita pengen ganti suami #shorts https://t.co/By2FN96Mtt via @YouTube #anies #DebatCapres #CewekSeksi,Rahmat19358167,https://twitter.com/Rahmat19358167/status/1735556592677069225
151,Fri Dec 15 06:52:06 +0000 2023,1735553300748279908,Anies Bantah Lebih Menyerang Prabowo Ketimbang Ganjar saat Debat Capres  #anies #aniesbaswedan #DebatCapres  #prabowosubianto #pilpres #IndonesiaMaju  https://t.co/Ew2OQd9UCa,benteng_sumbar,https://twitter.com/benteng_sumbar/status/1735553300748279908
152,Fri Dec 15 06:44:27 +0000 2023,1735551376238006766,Hormat setinggi-tingginya untuk Bapak Prabowo Subianto 🇮🇩🫰 _ Bersama Indonesia Maju 🇮🇩  #Prabowo #PrabowoPresiden #anies #DebatCapres  #PrabowoGibran #Molly #Gacoan https://t.co/P3DTYCl7u7,ciella_mc,https://twitter.com/ciella_mc/status/1735551376238006766
153,Fri Dec 15 03:44:49 +0000 2023,1735506170251714661,Andai bulan bisa ngomong Andai angin punya ktp (bacanya wajib sambil nyanyi)  #anies #DebatCapres,brodiskon,https://twitter.com/brodiskon/status/1735506170251714661
154,Fri Dec 15 02:02:03 +0000 2023,1735480307871354901,Sajadah Travel Gulung Link Diskon : https://t.co/9FtBgtQX79  Sajadah travel yang sayang simple tanpa mengurangi banyak ruanggg guysss yuk diskon nihhh ...  #gacoan #gempa #anies #pagii #debatcapres #Ginting https://t.co/Rbvmv2A1vU,outfitofshopee,https://twitter.com/outfitofshopee/status/1735480307871354901
155,Fri Dec 15 01:46:14 +0000 2023,1735476325992034311,"Highwaist Cargo Jeans Link Diskon : https://t.co/0bO7NufD5C  Celana Kargo wanitaaa buat yang kepingin pake celana gombrong ala ala fuji bisa pakai ini guyss, hijab friendly juga lohhhh   #Gempa #gacoan #ginting #anies #pagii #fypシviral #DebatCapres https://t.co/koCRCKRFWL",outfitofshopee,https://twitter.com/outfitofshopee/status/1735476325992034311
